sensor_id,location_id,country_code,parameter_id,parameter,units,is_monitor
12463479,3689400,PL,98,relativehumidity,%,False
12463480,3689400,PL,100,temperature,c,False
12463481,3689400,PL,125,um003,particles/cm³,False
12464128,3689974,PL,2,pm25,µg/m³,False
12464130,3689975,PL,2,pm25,µg/m³,False
12464129,3689976,PL,2,pm25,µg/m³,False
12464127,3689977,PL,2,pm25,µg/m³,False
12464443,3690023,AT,19,pm1,µg/m³,False
12464444,3690023,AT,2,pm25,µg/m³,False
12464445,3690023,AT,98,relativehumidity,%,False
12464446,3690023,AT,100,temperature,c,False
12464447,3690023,AT,125,um003,particles/cm³,False
12464753,3690552,PL,2,pm25,µg/m³,False
14152529,3692172,NL,19,pm1,µg/m³,False
14152530,3692172,NL,2,pm25,µg/m³,False
14152531,3692172,NL,98,relativehumidity,%,False
14152532,3692172,NL,100,temperature,c,False
14152533,3692172,NL,125,um003,particles/cm³,False
14152349,3692816,LV,19,pm1,µg/m³,False
14152350,3692816,LV,2,pm25,µg/m³,False
14152351,3692816,LV,98,relativehumidity,%,False
14152352,3692816,LV,100,temperature,c,False
14152353,3692816,LV,125,um003,particles/cm³,False
12471139,3698111,TW,8,co,ppm,True
12471140,3698111,TW,7,no2,ppm,True
12471135,3698111,TW,10,o3,ppm,True
12471137,3698111,TW,1,pm10,µg/m³,True
12471136,3698111,TW,2,pm25,µg/m³,True
12471138,3698111,TW,9,so2,ppm,True
12472079,3699664,TH,19,pm1,µg/m³,False
12472080,3699664,TH,2,pm25,µg/m³,False
12472081,3699664,TH,98,relativehumidity,%,False
12472082,3699664,TH,100,temperature,c,False
12472083,3699664,TH,125,um003,particles/cm³,False
12503418,3700227,CD,19,pm1,µg/m³,False
12503419,3700227,CD,2,pm25,µg/m³,False
12503420,3700227,CD,98,relativehumidity,%,False
12503421,3700227,CD,100,temperature,c,False
12503422,3700227,CD,125,um003,particles/cm³,False
12475787,3703930,US,8,co,ppm,True
12475786,3703930,US,1,pm10,µg/m³,True
12475788,3703930,US,2,pm25,µg/m³,True
12475789,3703930,US,9,so2,ppm,True
12475790,3704398,US,2,pm25,µg/m³,False
12482972,3713108,DE,19,pm1,µg/m³,False
12482973,3713108,DE,2,pm25,µg/m³,False
12482974,3713108,DE,98,relativehumidity,%,False
12482975,3713108,DE,100,temperature,c,False
12482976,3713108,DE,125,um003,particles/cm³,False
12483887,3714636,LA,19,pm1,µg/m³,False
12483888,3714636,LA,2,pm25,µg/m³,False
12483889,3714636,LA,98,relativehumidity,%,False
12483890,3714636,LA,100,temperature,c,False
12483891,3714636,LA,125,um003,particles/cm³,False
12483892,3714637,LA,19,pm1,µg/m³,False
12483893,3714637,LA,2,pm25,µg/m³,False
12483894,3714637,LA,98,relativehumidity,%,False
12483895,3714637,LA,100,temperature,c,False
12483896,3714637,LA,125,um003,particles/cm³,False
12483897,3714638,LA,19,pm1,µg/m³,False
12483898,3714638,LA,2,pm25,µg/m³,False
12483899,3714638,LA,98,relativehumidity,%,False
12483900,3714638,LA,100,temperature,c,False
12483901,3714638,LA,125,um003,particles/cm³,False
12483902,3714639,LA,19,pm1,µg/m³,False
12483903,3714639,LA,2,pm25,µg/m³,False
12483904,3714639,LA,98,relativehumidity,%,False
12483905,3714639,LA,100,temperature,c,False
12483906,3714639,LA,125,um003,particles/cm³,False
12483907,3714640,LA,19,pm1,µg/m³,False
12483908,3714640,LA,2,pm25,µg/m³,False
12483909,3714640,LA,98,relativehumidity,%,False
12483910,3714640,LA,100,temperature,c,False
12483911,3714640,LA,125,um003,particles/cm³,False
12483912,3714641,LA,19,pm1,µg/m³,False
12483913,3714641,LA,2,pm25,µg/m³,False
12483914,3714641,LA,98,relativehumidity,%,False
12483915,3714641,LA,100,temperature,c,False
12483916,3714641,LA,125,um003,particles/cm³,False
12483917,3714642,LA,19,pm1,µg/m³,False
12483918,3714642,LA,2,pm25,µg/m³,False
12483919,3714642,LA,98,relativehumidity,%,False
12483920,3714642,LA,100,temperature,c,False
12483921,3714642,LA,125,um003,particles/cm³,False
12483867,3714643,LA,19,pm1,µg/m³,False
12483868,3714643,LA,2,pm25,µg/m³,False
12483869,3714643,LA,98,relativehumidity,%,False
12483870,3714643,LA,100,temperature,c,False
12483871,3714643,LA,125,um003,particles/cm³,False
12483872,3714644,LA,19,pm1,µg/m³,False
12483873,3714644,LA,2,pm25,µg/m³,False
12483874,3714644,LA,98,relativehumidity,%,False
12483875,3714644,LA,100,temperature,c,False
12483876,3714644,LA,125,um003,particles/cm³,False
12483877,3714645,LA,19,pm1,µg/m³,False
12483878,3714645,LA,2,pm25,µg/m³,False
12483879,3714645,LA,98,relativehumidity,%,False
12483880,3714645,LA,100,temperature,c,False
12483881,3714645,LA,125,um003,particles/cm³,False
12483882,3714646,LA,19,pm1,µg/m³,False
12483883,3714646,LA,2,pm25,µg/m³,False
12483884,3714646,LA,98,relativehumidity,%,False
12483885,3714646,LA,100,temperature,c,False
12483886,3714646,LA,125,um003,particles/cm³,False
12488750,3720347,MY,19,pm1,µg/m³,False
12488751,3720347,MY,2,pm25,µg/m³,False
12488752,3720347,MY,98,relativehumidity,%,False
12488753,3720347,MY,100,temperature,c,False
12488754,3720347,MY,125,um003,particles/cm³,False
12492360,3724946,US,19,pm1,µg/m³,False
12492361,3724946,US,2,pm25,µg/m³,False
12492362,3724946,US,98,relativehumidity,%,False
12492363,3724946,US,100,temperature,c,False
12492364,3724946,US,125,um003,particles/cm³,False
14870110,3727002,PL,19,pm1,µg/m³,False
14870111,3727002,PL,2,pm25,µg/m³,False
14870112,3727002,PL,98,relativehumidity,%,False
14870113,3727002,PL,100,temperature,c,False
14870114,3727002,PL,125,um003,particles/cm³,False
12494473,3727498,US,19,pm1,µg/m³,False
12494474,3727498,US,2,pm25,µg/m³,False
12494475,3727498,US,98,relativehumidity,%,False
12494476,3727498,US,100,temperature,c,False
12494477,3727498,US,125,um003,particles/cm³,False
13414765,3729922,NL,19,pm1,µg/m³,False
13414766,3729922,NL,2,pm25,µg/m³,False
13414767,3729922,NL,98,relativehumidity,%,False
13414768,3729922,NL,100,temperature,c,False
13414769,3729922,NL,125,um003,particles/cm³,False
12499582,3733063,LA,19,pm1,µg/m³,False
12499583,3733063,LA,2,pm25,µg/m³,False
12499584,3733063,LA,98,relativehumidity,%,False
12499585,3733063,LA,100,temperature,c,False
12499586,3733063,LA,125,um003,particles/cm³,False
12499587,3733064,LA,19,pm1,µg/m³,False
12499588,3733064,LA,2,pm25,µg/m³,False
12499589,3733064,LA,98,relativehumidity,%,False
12499590,3733064,LA,100,temperature,c,False
12499591,3733064,LA,125,um003,particles/cm³,False
12499592,3733065,LA,19,pm1,µg/m³,False
12499593,3733065,LA,2,pm25,µg/m³,False
12499594,3733065,LA,98,relativehumidity,%,False
12499595,3733065,LA,100,temperature,c,False
12499596,3733065,LA,125,um003,particles/cm³,False
12611188,3735753,GB,19,pm1,µg/m³,False
12611189,3735753,GB,2,pm25,µg/m³,False
12611190,3735753,GB,98,relativehumidity,%,False
12611191,3735753,GB,100,temperature,c,False
12611192,3735753,GB,125,um003,particles/cm³,False
14152539,3744983,US,19,pm1,µg/m³,False
14152540,3744983,US,2,pm25,µg/m³,False
14152541,3744983,US,98,relativehumidity,%,False
14152542,3744983,US,100,temperature,c,False
14152543,3744983,US,125,um003,particles/cm³,False
12510622,3746550,US,19,pm1,µg/m³,False
12510623,3746550,US,2,pm25,µg/m³,False
12510624,3746550,US,98,relativehumidity,%,False
12510625,3746550,US,100,temperature,c,False
12510626,3746550,US,125,um003,particles/cm³,False
14152544,3748706,NL,19,pm1,µg/m³,False
14152545,3748706,NL,2,pm25,µg/m³,False
14152546,3748706,NL,98,relativehumidity,%,False
14152547,3748706,NL,100,temperature,c,False
14152548,3748706,NL,125,um003,particles/cm³,False
12513803,3750766,CD,19,pm1,µg/m³,False
12513804,3750766,CD,2,pm25,µg/m³,False
12513805,3750766,CD,98,relativehumidity,%,False
12513806,3750766,CD,100,temperature,c,False
12513807,3750766,CD,125,um003,particles/cm³,False
12514116,3750810,DE,19,pm1,µg/m³,False
12514117,3750810,DE,2,pm25,µg/m³,False
12514118,3750810,DE,98,relativehumidity,%,False
12514119,3750810,DE,100,temperature,c,False
12514120,3750810,DE,125,um003,particles/cm³,False
14152534,3751796,US,19,pm1,µg/m³,False
14152535,3751796,US,2,pm25,µg/m³,False
14152536,3751796,US,98,relativehumidity,%,False
14152537,3751796,US,100,temperature,c,False
14152538,3751796,US,125,um003,particles/cm³,False
12527197,3751838,ES,3,o3,µg/m³,True
12514741,3751838,ES,1,pm10,µg/m³,True
12522429,3751838,ES,2,pm25,µg/m³,True
12516577,3753847,US,19,pm1,µg/m³,False
12516578,3753847,US,2,pm25,µg/m³,False
12516579,3753847,US,98,relativehumidity,%,False
12516580,3753847,US,100,temperature,c,False
12516581,3753847,US,125,um003,particles/cm³,False
12516879,3754357,US,2,pm25,µg/m³,False
14152549,3760146,GR,19,pm1,µg/m³,False
14152550,3760146,GR,2,pm25,µg/m³,False
14152551,3760146,GR,98,relativehumidity,%,False
14152552,3760146,GR,100,temperature,c,False
14152553,3760146,GR,125,um003,particles/cm³,False
14152379,3764906,GB,19,pm1,µg/m³,False
14152380,3764906,GB,2,pm25,µg/m³,False
14152381,3764906,GB,98,relativehumidity,%,False
14152382,3764906,GB,100,temperature,c,False
14152383,3764906,GB,125,um003,particles/cm³,False
12530543,3771603,DE,19,pm1,µg/m³,False
12530544,3771603,DE,2,pm25,µg/m³,False
12530545,3771603,DE,98,relativehumidity,%,False
12530546,3771603,DE,100,temperature,c,False
12530547,3771603,DE,125,um003,particles/cm³,False
12530548,3771604,PH,2,pm25,µg/m³,False
12531211,3772130,AU,19,pm1,µg/m³,False
12531212,3772130,AU,2,pm25,µg/m³,False
12531213,3772130,AU,98,relativehumidity,%,False
12531214,3772130,AU,100,temperature,c,False
12531215,3772130,AU,125,um003,particles/cm³,False
12532194,3773734,RS,5,no2,µg/m³,True
12532193,3773734,RS,3,o3,µg/m³,True
12532190,3773734,RS,1,pm10,µg/m³,True
12532192,3773734,RS,2,pm25,µg/m³,True
12532191,3773734,RS,6,so2,µg/m³,True
12532519,3774726,IN,102,co,ppb,False
12532520,3774726,IN,24,no,ppb,False
12532521,3774726,IN,15,no2,ppb,False
14341684,3774726,IN,23,nox,ppb,False
12532522,3774726,IN,3,o3,µg/m³,False
12532523,3774726,IN,1,pm10,µg/m³,False
12532524,3774726,IN,2,pm25,µg/m³,False
12532525,3774726,IN,98,relativehumidity,%,False
12532526,3774726,IN,101,so2,ppb,False
12532527,3774726,IN,100,temperature,c,False
14341685,3774726,IN,22,wind_direction,deg,False
14341686,3774726,IN,34,wind_speed,m/s,False
14152559,3778909,US,19,pm1,µg/m³,False
14152560,3778909,US,2,pm25,µg/m³,False
14152561,3778909,US,98,relativehumidity,%,False
14152562,3778909,US,100,temperature,c,False
14152563,3778909,US,125,um003,particles/cm³,False
12540518,3783738,LA,19,pm1,µg/m³,False
12540519,3783738,LA,2,pm25,µg/m³,False
12540520,3783738,LA,98,relativehumidity,%,False
12540521,3783738,LA,100,temperature,c,False
12540522,3783738,LA,125,um003,particles/cm³,False
14152494,3789040,NL,19,pm1,µg/m³,False
14152495,3789040,NL,2,pm25,µg/m³,False
14152496,3789040,NL,98,relativehumidity,%,False
14152497,3789040,NL,100,temperature,c,False
14152498,3789040,NL,125,um003,particles/cm³,False
12552933,3789589,HN,19,pm1,µg/m³,False
12552934,3789589,HN,2,pm25,µg/m³,False
12552935,3789589,HN,98,relativehumidity,%,False
12552936,3789589,HN,100,temperature,c,False
12552937,3789589,HN,125,um003,particles/cm³,False
12547533,3792617,LA,19,pm1,µg/m³,False
12547534,3792617,LA,2,pm25,µg/m³,False
12547535,3792617,LA,98,relativehumidity,%,False
12547536,3792617,LA,100,temperature,c,False
12547537,3792617,LA,125,um003,particles/cm³,False
12554156,3801453,HN,19,pm1,µg/m³,False
12554157,3801453,HN,2,pm25,µg/m³,False
12554158,3801453,HN,98,relativehumidity,%,False
12554159,3801453,HN,100,temperature,c,False
12554160,3801453,HN,125,um003,particles/cm³,False
14152504,3812585,PL,19,pm1,µg/m³,False
14152505,3812585,PL,2,pm25,µg/m³,False
14152506,3812585,PL,98,relativehumidity,%,False
14152507,3812585,PL,100,temperature,c,False
14152508,3812585,PL,125,um003,particles/cm³,False
12580485,3831990,NL,19,pm1,µg/m³,False
12580486,3831990,NL,2,pm25,µg/m³,False
12580487,3831990,NL,98,relativehumidity,%,False
12580488,3831990,NL,100,temperature,c,False
12580489,3831990,NL,125,um003,particles/cm³,False
12580490,3831991,US,19,pm1,µg/m³,False
12580491,3831991,US,2,pm25,µg/m³,False
12580492,3831991,US,98,relativehumidity,%,False
12580493,3831991,US,100,temperature,c,False
12580494,3831991,US,125,um003,particles/cm³,False
12581454,3833077,DE,19,pm1,µg/m³,False
12581455,3833077,DE,2,pm25,µg/m³,False
12581456,3833077,DE,98,relativehumidity,%,False
12581457,3833077,DE,100,temperature,c,False
12581458,3833077,DE,125,um003,particles/cm³,False
14152434,3834678,FR,19,pm1,µg/m³,False
14152435,3834678,FR,2,pm25,µg/m³,False
14152436,3834678,FR,98,relativehumidity,%,False
14152437,3834678,FR,100,temperature,c,False
14152438,3834678,FR,125,um003,particles/cm³,False
12586107,3838823,CD,19,pm1,µg/m³,False
12586108,3838823,CD,2,pm25,µg/m³,False
12586109,3838823,CD,98,relativehumidity,%,False
12586110,3838823,CD,100,temperature,c,False
12586111,3838823,CD,125,um003,particles/cm³,False
12590174,3844009,CD,19,pm1,µg/m³,False
12590175,3844009,CD,2,pm25,µg/m³,False
12590176,3844009,CD,98,relativehumidity,%,False
12590177,3844009,CD,100,temperature,c,False
12590178,3844009,CD,125,um003,particles/cm³,False
12592752,3847220,GB,2,pm25,µg/m³,False
12592753,3847221,GB,2,pm25,µg/m³,False
12592754,3847222,GB,2,pm25,µg/m³,False
12592751,3847223,GB,2,pm25,µg/m³,False
12592755,3847229,MA,19,pm1,µg/m³,False
12592756,3847229,MA,2,pm25,µg/m³,False
12592757,3847229,MA,98,relativehumidity,%,False
12592758,3847229,MA,100,temperature,c,False
12592759,3847229,MA,125,um003,particles/cm³,False
14152564,3847230,US,19,pm1,µg/m³,False
14152565,3847230,US,2,pm25,µg/m³,False
14152566,3847230,US,98,relativehumidity,%,False
14152567,3847230,US,100,temperature,c,False
14152568,3847230,US,125,um003,particles/cm³,False
14152554,3847750,GB,19,pm1,µg/m³,False
14152555,3847750,GB,2,pm25,µg/m³,False
14152556,3847750,GB,98,relativehumidity,%,False
14152557,3847750,GB,100,temperature,c,False
14152558,3847750,GB,125,um003,particles/cm³,False
12597358,3852932,BR,19,pm1,µg/m³,False
12597359,3852932,BR,2,pm25,µg/m³,False
12597360,3852932,BR,98,relativehumidity,%,False
12597361,3852932,BR,100,temperature,c,False
12597362,3852932,BR,125,um003,particles/cm³,False
12598565,3854021,KH,19,pm1,µg/m³,False
12598566,3854021,KH,2,pm25,µg/m³,False
12598567,3854021,KH,98,relativehumidity,%,False
12598568,3854021,KH,100,temperature,c,False
12598569,3854021,KH,125,um003,particles/cm³,False
12602643,3858835,CD,19,pm1,µg/m³,False
12602644,3858835,CD,2,pm25,µg/m³,False
12602645,3858835,CD,98,relativehumidity,%,False
12602646,3858835,CD,100,temperature,c,False
12602647,3858835,CD,125,um003,particles/cm³,False
12605103,3862441,US,19,pm1,µg/m³,False
12605104,3862441,US,2,pm25,µg/m³,False
12605105,3862441,US,98,relativehumidity,%,False
12605106,3862441,US,100,temperature,c,False
12605107,3862441,US,125,um003,particles/cm³,False
12605108,3862442,CD,19,pm1,µg/m³,False
12605109,3862442,CD,2,pm25,µg/m³,False
12605110,3862442,CD,98,relativehumidity,%,False
12605111,3862442,CD,100,temperature,c,False
12605112,3862442,CD,125,um003,particles/cm³,False
12605397,3862485,US,19,pm1,µg/m³,False
12605398,3862485,US,2,pm25,µg/m³,False
12605399,3862485,US,98,relativehumidity,%,False
12605400,3862485,US,100,temperature,c,False
12605401,3862485,US,125,um003,particles/cm³,False
14152569,3864978,US,19,pm1,µg/m³,False
14152570,3864978,US,2,pm25,µg/m³,False
14152571,3864978,US,98,relativehumidity,%,False
14152572,3864978,US,100,temperature,c,False
14152573,3864978,US,125,um003,particles/cm³,False
12612134,3870737,IT,19,pm1,µg/m³,False
12612135,3870737,IT,2,pm25,µg/m³,False
12612136,3870737,IT,98,relativehumidity,%,False
12612137,3870737,IT,100,temperature,c,False
12612138,3870737,IT,125,um003,particles/cm³,False
12613806,3873342,US,2,pm25,µg/m³,True
12613805,3873343,US,2,pm25,µg/m³,True
12614084,3873856,US,2,pm25,µg/m³,True
12619510,3874915,CD,19,pm1,µg/m³,False
12619511,3874915,CD,2,pm25,µg/m³,False
12619512,3874915,CD,98,relativehumidity,%,False
12619513,3874915,CD,100,temperature,c,False
12619514,3874915,CD,125,um003,particles/cm³,False
12615991,3875894,US,2,pm25,µg/m³,False
12615992,3875895,US,2,pm25,µg/m³,False
14152574,3880045,TW,19,pm1,µg/m³,False
14152575,3880045,TW,2,pm25,µg/m³,False
14152576,3880045,TW,98,relativehumidity,%,False
14152577,3880045,TW,100,temperature,c,False
14152578,3880045,TW,125,um003,particles/cm³,False
12620115,3880556,DE,19,pm1,µg/m³,False
12620116,3880556,DE,2,pm25,µg/m³,False
12620117,3880556,DE,98,relativehumidity,%,False
12620118,3880556,DE,100,temperature,c,False
12620119,3880556,DE,125,um003,particles/cm³,False
14152579,3882210,DE,19,pm1,µg/m³,False
14152580,3882210,DE,2,pm25,µg/m³,False
14152581,3882210,DE,98,relativehumidity,%,False
14152582,3882210,DE,100,temperature,c,False
14152583,3882210,DE,125,um003,particles/cm³,False
12622512,3884254,NL,19,pm1,µg/m³,False
12622513,3884254,NL,2,pm25,µg/m³,False
12622514,3884254,NL,98,relativehumidity,%,False
12622515,3884254,NL,100,temperature,c,False
12622516,3884254,NL,125,um003,particles/cm³,False
12624291,3886370,US,19,pm1,µg/m³,False
12624292,3886370,US,2,pm25,µg/m³,False
12624293,3886370,US,98,relativehumidity,%,False
12624294,3886370,US,100,temperature,c,False
12624295,3886370,US,125,um003,particles/cm³,False
14152589,3891934,TH,19,pm1,µg/m³,False
14152590,3891934,TH,2,pm25,µg/m³,False
14152591,3891934,TH,98,relativehumidity,%,False
14152592,3891934,TH,100,temperature,c,False
14152593,3891934,TH,125,um003,particles/cm³,False
14152594,3892436,TH,19,pm1,µg/m³,False
14152595,3892436,TH,2,pm25,µg/m³,False
14152596,3892436,TH,98,relativehumidity,%,False
14152597,3892436,TH,100,temperature,c,False
14152598,3892436,TH,125,um003,particles/cm³,False
14152599,3892437,TH,19,pm1,µg/m³,False
14152600,3892437,TH,2,pm25,µg/m³,False
14152601,3892437,TH,98,relativehumidity,%,False
14152602,3892437,TH,100,temperature,c,False
14152603,3892437,TH,125,um003,particles/cm³,False
14152604,3895530,CZ,19,pm1,µg/m³,False
14152605,3895530,CZ,2,pm25,µg/m³,False
14152606,3895530,CZ,98,relativehumidity,%,False
14152607,3895530,CZ,100,temperature,c,False
14152608,3895530,CZ,125,um003,particles/cm³,False
12632033,3896520,BE,2,pm25,µg/m³,False
14152609,3903452,US,19,pm1,µg/m³,False
14152610,3903452,US,2,pm25,µg/m³,False
14152611,3903452,US,98,relativehumidity,%,False
14152612,3903452,US,100,temperature,c,False
14152613,3903452,US,125,um003,particles/cm³,False
12640991,3907049,GB,1,pm10,µg/m³,True
12640990,3907049,GB,2,pm25,µg/m³,True
12643354,3910090,US,2,pm25,µg/m³,False
12643352,3910091,US,2,pm25,µg/m³,False
12643353,3910092,US,2,pm25,µg/m³,False
12644533,3911438,US,2,pm25,µg/m³,False
14152614,3911440,US,19,pm1,µg/m³,False
14152615,3911440,US,2,pm25,µg/m³,False
14152616,3911440,US,98,relativehumidity,%,False
14152617,3911440,US,100,temperature,c,False
14152618,3911440,US,125,um003,particles/cm³,False
12654720,3911519,BR,19,pm1,µg/m³,False
12654721,3911519,BR,2,pm25,µg/m³,False
12654722,3911519,BR,98,relativehumidity,%,False
12654723,3911519,BR,100,temperature,c,False
12654724,3911519,BR,125,um003,particles/cm³,False
12648457,3916039,KR,8,co,ppm,True
12648458,3916039,KR,7,no2,ppm,True
12648456,3916039,KR,10,o3,ppm,True
12648460,3916039,KR,1,pm10,µg/m³,True
12648461,3916039,KR,2,pm25,µg/m³,True
12648459,3916039,KR,9,so2,ppm,True
12650604,3918624,CD,19,pm1,µg/m³,False
12650605,3918624,CD,2,pm25,µg/m³,False
12650606,3918624,CD,98,relativehumidity,%,False
12650607,3918624,CD,100,temperature,c,False
12650608,3918624,CD,125,um003,particles/cm³,False
12651797,3919423,JP,35,no,ppm,True
12651796,3919423,JP,7,no2,ppm,True
12651798,3919423,JP,19840,nox,ppm,True
12652979,3920973,TH,19,pm1,µg/m³,False
12652980,3920973,TH,2,pm25,µg/m³,False
12652981,3920973,TH,98,relativehumidity,%,False
12652982,3920973,TH,100,temperature,c,False
12652983,3920973,TH,125,um003,particles/cm³,False
12661031,3930632,US,19,pm1,µg/m³,False
12661032,3930632,US,2,pm25,µg/m³,False
12661033,3930632,US,98,relativehumidity,%,False
12661034,3930632,US,100,temperature,c,False
12661035,3930632,US,125,um003,particles/cm³,False
12661026,3931137,DE,19,pm1,µg/m³,False
12661027,3931137,DE,2,pm25,µg/m³,False
12661028,3931137,DE,98,relativehumidity,%,False
12661029,3931137,DE,100,temperature,c,False
12661030,3931137,DE,125,um003,particles/cm³,False
12662192,3933176,US,19,pm1,µg/m³,False
12662193,3933176,US,2,pm25,µg/m³,False
12662194,3933176,US,98,relativehumidity,%,False
12662195,3933176,US,100,temperature,c,False
12662196,3933176,US,125,um003,particles/cm³,False
12663086,3933765,US,2,pm25,µg/m³,False
12663084,3933766,US,2,pm25,µg/m³,False
12663085,3933767,US,2,pm25,µg/m³,False
12663677,3934679,US,19,pm1,µg/m³,False
12663678,3934679,US,2,pm25,µg/m³,False
12663679,3934679,US,98,relativehumidity,%,False
12663680,3934679,US,100,temperature,c,False
12663681,3934679,US,125,um003,particles/cm³,False
12667316,3939296,GB,19,pm1,µg/m³,False
12667317,3939296,GB,2,pm25,µg/m³,False
12667318,3939296,GB,98,relativehumidity,%,False
12667319,3939296,GB,100,temperature,c,False
12667320,3939296,GB,125,um003,particles/cm³,False
12667930,3939850,GB,19,pm1,µg/m³,False
12667931,3939850,GB,2,pm25,µg/m³,False
12667932,3939850,GB,98,relativehumidity,%,False
12667933,3939850,GB,100,temperature,c,False
12667934,3939850,GB,125,um003,particles/cm³,False
12669425,3941924,PL,2,pm25,µg/m³,False
12672943,3946462,PL,19,pm1,µg/m³,False
12672944,3946462,PL,2,pm25,µg/m³,False
12672945,3946462,PL,98,relativehumidity,%,False
12672946,3946462,PL,100,temperature,c,False
12672947,3946462,PL,125,um003,particles/cm³,False
14152619,3954220,DE,19,pm1,µg/m³,False
14152620,3954220,DE,2,pm25,µg/m³,False
14152621,3954220,DE,98,relativehumidity,%,False
14152622,3954220,DE,100,temperature,c,False
14152623,3954220,DE,125,um003,particles/cm³,False
12679488,3954732,US,2,pm25,µg/m³,False
12679486,3954733,US,2,pm25,µg/m³,False
12679484,3954734,US,2,pm25,µg/m³,False
12679494,3954735,US,2,pm25,µg/m³,False
12679492,3954736,US,2,pm25,µg/m³,False
12679487,3954737,US,2,pm25,µg/m³,False
12679491,3954738,US,2,pm25,µg/m³,False
12679489,3954739,US,2,pm25,µg/m³,False
12679496,3954740,US,2,pm25,µg/m³,False
12679490,3954741,US,2,pm25,µg/m³,False
12679493,3954742,US,2,pm25,µg/m³,False
12679485,3954743,US,2,pm25,µg/m³,False
12679495,3954744,US,2,pm25,µg/m³,False
12680383,3955811,US,19,pm1,µg/m³,False
12680384,3955811,US,2,pm25,µg/m³,False
12680385,3955811,US,98,relativehumidity,%,False
12680386,3955811,US,100,temperature,c,False
12680387,3955811,US,125,um003,particles/cm³,False
14152624,3958380,US,19,pm1,µg/m³,False
14152625,3958380,US,2,pm25,µg/m³,False
14152626,3958380,US,98,relativehumidity,%,False
14152627,3958380,US,100,temperature,c,False
14152628,3958380,US,125,um003,particles/cm³,False
12686550,3964384,NL,19,pm1,µg/m³,False
12686551,3964384,NL,2,pm25,µg/m³,False
12686552,3964384,NL,98,relativehumidity,%,False
12686553,3964384,NL,100,temperature,c,False
12686554,3964384,NL,125,um003,particles/cm³,False
12696782,3977252,RO,19,pm1,µg/m³,False
12696783,3977252,RO,2,pm25,µg/m³,False
12696784,3977252,RO,98,relativehumidity,%,False
12696785,3977252,RO,100,temperature,c,False
12696786,3977252,RO,125,um003,particles/cm³,False
14152629,3980249,LT,19,pm1,µg/m³,False
14152630,3980249,LT,2,pm25,µg/m³,False
14152631,3980249,LT,98,relativehumidity,%,False
14152632,3980249,LT,100,temperature,c,False
14152633,3980249,LT,125,um003,particles/cm³,False
14174659,3980730,FR,19,pm1,µg/m³,False
14174660,3980730,FR,2,pm25,µg/m³,False
14174661,3980730,FR,98,relativehumidity,%,False
14174662,3980730,FR,100,temperature,c,False
14174663,3980730,FR,125,um003,particles/cm³,False
12705100,3986911,AU,19,pm1,µg/m³,False
12705101,3986911,AU,2,pm25,µg/m³,False
12705102,3986911,AU,98,relativehumidity,%,False
12705103,3986911,AU,100,temperature,c,False
12705104,3986911,AU,125,um003,particles/cm³,False
12707935,3990424,PH,2,pm25,µg/m³,False
12707934,3990425,PH,2,pm25,µg/m³,False
12707936,3990426,PH,2,pm25,µg/m³,False
12709175,3991941,NL,19,pm1,µg/m³,False
12709176,3991941,NL,2,pm25,µg/m³,False
12709177,3991941,NL,98,relativehumidity,%,False
12709178,3991941,NL,100,temperature,c,False
12709179,3991941,NL,125,um003,particles/cm³,False
12710688,3993932,US,2,pm25,µg/m³,False
14152634,3996322,US,19,pm1,µg/m³,False
14152635,3996322,US,2,pm25,µg/m³,False
14152636,3996322,US,98,relativehumidity,%,False
14152637,3996322,US,100,temperature,c,False
14152638,3996322,US,125,um003,particles/cm³,False
12714978,3998818,LA,19,pm1,µg/m³,False
12714979,3998818,LA,2,pm25,µg/m³,False
12714980,3998818,LA,98,relativehumidity,%,False
12714981,3998818,LA,100,temperature,c,False
12714982,3998818,LA,125,um003,particles/cm³,False
14152639,4001950,NL,19,pm1,µg/m³,False
14152640,4001950,NL,2,pm25,µg/m³,False
14152641,4001950,NL,98,relativehumidity,%,False
14152642,4001950,NL,100,temperature,c,False
14152643,4001950,NL,125,um003,particles/cm³,False
12719378,4003997,US,2,pm25,µg/m³,True
12719379,4003998,US,2,pm25,µg/m³,True
12719382,4003999,US,2,pm25,µg/m³,True
12719377,4004000,US,2,pm25,µg/m³,True
12719380,4004001,US,2,pm25,µg/m³,True
14890268,4008655,GR,19,pm1,µg/m³,False
14890269,4008655,GR,2,pm25,µg/m³,False
14890270,4008655,GR,98,relativehumidity,%,False
14890271,4008655,GR,100,temperature,c,False
14890272,4008655,GR,125,um003,particles/cm³,False
12729136,4009218,US,2,pm25,µg/m³,False
12729134,4009219,MX,2,pm25,µg/m³,False
12729135,4009220,US,2,pm25,µg/m³,False
14152644,4009842,US,19,pm1,µg/m³,False
14152645,4009842,US,2,pm25,µg/m³,False
14152646,4009842,US,98,relativehumidity,%,False
14152647,4009842,US,100,temperature,c,False
14152648,4009842,US,125,um003,particles/cm³,False
12747984,4010224,GB,5,no2,µg/m³,True
12736690,4010224,GB,2,pm25,µg/m³,True
12740084,4010681,GB,19,pm1,µg/m³,False
12740085,4010681,GB,2,pm25,µg/m³,False
12740086,4010681,GB,98,relativehumidity,%,False
12740087,4010681,GB,100,temperature,c,False
12740088,4010681,GB,125,um003,particles/cm³,False
